Id,OwnerUserId,CreationDate,ParentId,Score,Body
22016,968,2008-08-22T10:09:20Z,22000,1,"<p>I haven't looked up the whole thing, but the problem lies somewhere in the style sheets.</p>

<p>If you copy out only the table part of it, it is displaying the map correctly.</p>

<p>If you remove the final <code>&lt;/span&gt;</code> tag from this part, it is also working (however the page gets mixed):</p>

<pre><code>&lt;div class=""inner""&gt;&lt;span class=""corners-top""&gt;&lt;span&gt;&lt;/span&gt;&lt;/span&gt;
&lt;div class=""content"" style=""font-size: 1.1em;""&gt;

&lt;!-- Stackoverflow findy thingy --&gt;
&lt;table border=""0"" cellspacing=""0"" cellpadding=""0""&gt;
</code></pre>

<p>So either try from the beginning with the css or try to remove one-by-one them, to see, which is causing the problem.</p>"
22025,2434,2008-08-22T10:14:24Z,22000,16,"<p>I think you need to use <code>display: block</code> on your images. When images are <code>inline</code> there's a little extra space for the line spacing.</p>
"
22068,383,2008-08-22T11:03:36Z,22000,4,"<p>You could also adjust the line height of the td element:</p>

<pre class=""lang-css prettyprint-override""><code>td {
    line-height: 0
}
</code></pre>"
22210,2257,2008-08-22T12:34:20Z,22140,1,"<p>I think the way to do(get around) this problem is to develop a ""./configure &amp;&amp; make"" script that your client uses to install, specify and compile the binaries. That would offcourse require that the client has all the source-code installed on his server or you can make it available on an NFS share.</p>
"
22213,2313,2008-08-22T12:36:40Z,10300,0,"<p>There is <a href=""http://209.85.135.104/search?q=cache:EzaP2dgUM9cJ:hammett.castleproject.org/%3Fp%3D114+Castle.Components.Validator&amp;hl=ru&amp;ct=clnk&amp;cd=2&amp;gl=ru&amp;client=firefox-a"" rel=""nofollow"">Castle.Components.Validator</a> module in Castle project. It's very agile and powerfull. It generates validation rules based on model attributes (or any other source) and even able to generate JS validation using jQuery, Prototype Validation, fValidate and other.
Of course it's wise to abstract validator away behind IValidationEngine interface. </p>"
22361,4367,2008-08-22T13:35:39Z,21640,101,"<p>The following (C#) code should do the trick</p>

<pre><code>Uri uri = new Uri(""http://www.mywebsite.com:80/pages/page1.aspx"");
string requested = uri.Scheme + Uri.SchemeDelimiter + uri.Host + "":"" + uri.Port;
</code></pre>"
22504,2131,2008-08-22T14:31:19Z,22500,1,"<p>The biggest single difference, I think, is function prototyping and the syntax for describing the types of function arguments.</p>
"
22516,2132,2008-08-22T14:35:12Z,22500,8,"<p>There are some minor differences, but I think later editions of K&amp;R are for ANSI C, so there's no real difference anymore.<br />
""C Classic"" for lack of a better terms had a slightly different way of defining functions, i.e.  </p>

<pre><code>int f( p, q, r )  
int p, float q, double r;  
{  
    // Code goes here  
}
</code></pre>

<p>I believe the other difference was function prototypes. Prototypes didn't have to - in fact they couldn't - take a list of arguments or types. In ANSI C they do.</p>
"
22547,1412,2008-08-22T14:48:18Z,22500,25,"<p>There may be some confusion here about what ""K&amp;R C"" is. The term refers to the language as documented in the first edition of ""The C Programming Language."" Roughly speaking: the input language of the Bell Labs C compiler circa 1978.</p>

<p>Kernighan and Ritchie were involved in the ANSI standardization process. The ""ANSI C"" dialect superceded ""K&amp;R C"" and subsequent editions of ""The C Programming Language"" adopt the ANSI conventions. ""K&amp;R C"" is a ""dead language,"" except to the extent that some compilers still accept legacy code.</p>"
22579,1293,2008-08-22T14:56:16Z,22570,4,"<pre><code>where
year(date1) = year(date2)
and month(date1) = month(date2)
and day(date1) = day(date2)
</code></pre>"
22592,NA,2008-08-22T15:02:46Z,22570,34,"<p>This is much more concise:</p>

<pre><code>where 
  datediff(day, date1, date2) = 0
</code></pre>"
22593,2272,2008-08-22T15:03:07Z,22590,1,"<p>In our scenario, we have a separate file server that both of our front end app servers write to, that way you either server has access to the same sets of files.</p>
"
22596,1908,2008-08-22T15:04:40Z,22590,0,"<p>The best solution for this is usually to provide the shared area on some form of SAN, which will be accessible from all servers and contain failover.</p>

<p>This also has the benefit that you don't have to provide sticky load balancing, the upload can be handled by one server, and the edit by another.</p>
"
22600,794,2008-08-22T15:06:59Z,22570,1,"<p>this will remove time component from a date for you:  </p>

<pre><code>select dateadd(d, datediff(d, 0, current_timestamp), 0)
</code></pre>"
22640,2199,2008-08-22T15:16:00Z,22570,10,"<p>You pretty much have to keep the left side of your where clause clean. So, normally, you'd do something like:</p>

<pre><code>WHERE MyDateTime &gt;= @activityDateMidnight 
      AND MyDateTime &lt; (@activityDateMidnight + 1)
</code></pre>

<p>(Some folks prefer DATEADD(d, 1, @activityDateMidnight) instead - but it's the same thing).</p>

<p>The TimeZone table complicates matter a bit though. It's a little unclear from your snippet, but it looks like t.TheDateInTable is in GMT with a Time Zone identifier, and that you're then adding the offset to compare against @activityDateMidnight - which is in local time. I'm not sure what ds.LocalTimeZone is, though.</p>

<p>If that's the case, then you need to get @activityDateMidnight into GMT instead.</p>"
22641,1432,2008-08-22T15:16:24Z,22590,0,"<p>A shared SAN with failover is a great solution with a great (high) cost.  Are there any similar solutions with failover at a reasonable cost?  Perhaps something like DRBD for windows?</p>

<p>The problem with a simple shared filesystem is the lack of redundancy (what if the fileserver goes down)?</p>
"
22653,1875,2008-08-22T15:20:19Z,22590,1,"<p>At a former job we had a cluster of web servers with an F5 load balancer in front of them.  We had a very similar problem in that our applications allowed users to upload content which might include photo's and such.  These were legacy applications and we did not want to edit them to use a database and a SAN solution was too expensive for our situation.</p>

<p>We ended up using a file replication service on the two clustered servers. This ran as a service on both machines using an account that had network access to paths on the opposite server.  When a file was uploaded, this backend service sync'd the data in the file system folders making it available to be served from either web server.</p>

<p>Two of the products we reviewed were <a href=""http://www.tgrmn.com/"" rel=""nofollow"">ViceVersa</a> and <a href=""http://www.peersoftware.com/products/peersync/peersync.aspx"" rel=""nofollow"">PeerSync</a>.  I think we ended up using PeerSync.</p>

<p><hr /></p>"
22655,740,2008-08-22T15:21:21Z,22570,3,"<p>Make sure to read <a href=""http://blogs.lessthandot.com/index.php/DataMgmt/DataDesign/only-in-a-database-can-you-get-1000-impr"" rel=""nofollow"">Only In A Database Can You Get 1000% + Improvement By Changing A Few Lines Of Code</a> so that you are sure that the optimizer can utilize the index effectively when messing with dates</p>"
22656,1349,2008-08-22T15:22:51Z,22570,0,"<p>You're spoilt for choice in terms of options here. If you are using Sybase or SQL Server 2008 you can create variables of type date and assign them your datetime values. The database engine gets rid of the time for you. Here's a quick and dirty test to illustrate (Code is in Sybase dialect):</p>

<pre><code>declare @date1 date
declare @date2 date
set @date1='2008-1-1 10:00'
set @date2='2008-1-1 22:00'
if @date1=@date2
    print 'Equal'
else
    print 'Not equal'
</code></pre>

<p>For SQL 2005 and earlier what you can do is convert the date to a varchar in a format that does not have the time component. For instance the following returns 2008.08.22</p>

<pre><code>select convert(varchar,'2008-08-22 18:11:14.133',102)
</code></pre>

<p>The 102 part specifies the formatting (Books online can list for you all the available formats)</p>

<p>So, what you can do is write a function that takes a datetime and extracts the date element and discards the time. Like so:</p>

<pre><code>create function MakeDate (@InputDate datetime) returns datetime as
begin
    return cast(convert(varchar,@InputDate,102) as datetime);
end
</code></pre>

<p>You can then use the function for companions</p>

<pre><code>Select * from Orders where dbo.MakeDate(OrderDate) = dbo.MakeDate(DeliveryDate)
</code></pre>"
22662,225,2008-08-22T15:27:02Z,22570,0,"<p>I would use the dayofyear function of datepart:</p>

<pre><code>
Select *
from mytable
where datepart(dy,date1) = datepart(dy,date2)
and
year(date1) = year(date2) --assuming you want the same year too
</code></pre>

<p>See the datepart reference <a href=""http://www.tizag.com/sqlTutorial/sqldatepart.php"" rel=""nofollow"">here</a>.</p>"
